Timestamp,Please enter your worker ID,Please enter verification code from this writing session (session_id),Is English your first language?,"During this writing session, the suggestions you received were grammatically correct, and contributed to the fluency of the story.","During this writing session, the suggestions helped me come up with new ideas.","During this writing session, I felt like that I would have written a *better* story if I wrote the story alone.","During this writing session, the system was competent (having expert knowledge and ability to perform a task successfully) in writing.","During this writing session, the system was capable of writing creative stories.","During this writing session, the system understood what I was trying to write.",Which aspects of the suggestions (that you received during this writing session) can be improved? Any specific examples?,It was easy to write with the system.,I am satisfied with the story I wrote.,I am confident in my ability to write a story with the help of the system.,I feel like the story is mine. ,____% of the story is written by me (and the rest is written by taking the suggestions). [between 0-100%],"If the system is available for free, I would reuse the system.",Any feedback/comment? (optional)
8/17/2021 5:40:59,APRZ7BR8C0ZMQ ,e1c857cecaf04ee6a38149b0d5e6abdb,Yes,6,7,6,5,6,6,"I liked the variability of suggestions, it offered an improvement that was applicable almost every time.",6,7,6,6,84,6,"Actually seems to be improving, fasinating."
8/17/2021 16:08:17,APRZ7BR8C0ZMQ ,116ae37dd7f5497c8257767b81a72cf3,Yes,4,3,4,3,3,2,"Early questions were answered well but things degraded quickly. The second or third time I asked for help I got a two word answer and a three word answer, the three word was a simple addition of one word to the first, lastly, I kept trying and it kept saying try again or something though it never worked?",2,3,2,6,99,1,"Malfunciton at end, no suggestions offered."
8/18/2021 5:34:17,APRZ7BR8C0ZMQ ,575d39d6fb394e859cb5c29fd5ad876e,Yes,5,6,4,5,6,5,"I liked how it gave some divergent suggestions, allowing me to rethink some ideas in a new light.",6,7,6,5,90,4,
8/18/2021 12:52:17,APRZ7BR8C0ZMQ ,a4f09dbc1ed0489399cf6d1db00c5a89,Yes,6,5,6,6,5,5,I like the varied responses and how they pertained to the actual story line.,5,6,5,6,86,5,
8/22/2021 5:58:16,APRZ7BR8C0ZMQ ,d6918db6b5c8463c8bf5943e1b68acb6,Yes,6,6,4,5,5,6,"I once tried to press the tab a second time when the first suggestions didn't seem great and it just didn't work, not even re showing me previous things, nothing.",5,6,5,7,89,4,
8/22/2021 14:47:12,APRZ7BR8C0ZMQ ,9dc3070beb854b7db6c55d083cd41611,Yes,6,6,5,6,6,5,I liked the idea about Aliens being surprised and went from there.,5,6,5,7,95,6,While I used fewer promts the ones I got here were very valuable.
8/25/2021 9:35:38,APRZ7BR8C0ZMQ ,ce969e3aa6374189abe638aa61b3ffc9,Yes,5,4,7,3,3,4,"I didn't like most of the suggestions today. I wanted to go with more of a twist at the end and the suggestions, if taken, would have prevented this.",3,2,3,7,99,1,
8/30/2021 15:33:45,APRZ7BR8C0ZMQ ,93468eec16324f109abec7010cd13ebd,Yes,5,4,5,6,5,4,"It was ok, but the opening line got me going so fully, I just minimally checked in using it.",5,7,5,7,95,4,
9/1/2021 6:03:50,APRZ7BR8C0ZMQ ,91e110c2a3884b2dbbeaddacfdd21607,Yes,6,6,5,5,6,6,Some suggestions weren't grammatical.,6,6,6,6,80,6,
9/2/2021 6:14:56,APRZ7BR8C0ZMQ ,607fb1c6e4ad4d81b2bf1ae1a73cf50e,Yes,6,7,4,6,6,7,I liked how it was able to actually come up with clauses NOT simply whole sentences to complete a tough sentence I devised.,6,6,7,5,80,5,
8/17/2021 3:42:51,ASVRLMDNQBUD9,b93e342180e34c518e2ff42b2589a68e,Yes,6,4,3,6,5,6,"At first it did not give good ideas, but after a few tries it did so it was ok.",7,6,7,7,70,7,"Nothing I can think of to add here, thanks."
8/18/2021 3:36:51,ASVRLMDNQBUD9,4188274e748741b7be255974e7b1f6d9,Yes,2,1,7,2,2,1,"The AI kept trying to end the story and finish it with almost every suggestion. (normal the AI is really good, but not this time for whatever reasons)",2,6,5,7,90,7,"Nothing I can think of, thanks."
8/18/2021 4:40:31,ASVRLMDNQBUD9,adb2b2bbd3fb48fa8433ee84a26949a5,Yes,7,7,2,7,7,7,"The AI did really great time, it could not have done any better.",7,7,7,7,85,7,"Nothing off the top of my head, thanks again."
8/18/2021 4:56:17,ASVRLMDNQBUD9,2bb646dbeedc487c9bab6b1d5db5b5fc,Yes,6,7,3,7,7,7,"Although the AI heavily influenced my story into space, maybe it could throw out other ideas also. More choices basically.",7,7,7,6,80,7,No comments come to mind. Thanks.
8/18/2021 5:27:40,ASVRLMDNQBUD9,34f5ead6ffce44cfbdbd9cd0ef47f0c5,Yes,7,6,2,7,7,7,"The AI stayed on point and helped guide the story, and I used it a lot so I can't come up with any suggestions to improve it in this case.",7,5,7,4,60,7,
8/18/2021 6:05:00,ASVRLMDNQBUD9,f1c5ca52c9754a37b10dce55cf5113e2,Yes,1,1,7,1,1,1,It kept telling me it had no ideas and to press tab again. I wrote most the story myself because the AI did not understand. I have no idea how to improve that.,2,5,4,7,95,7,
8/18/2021 6:35:48,ASVRLMDNQBUD9,42ea34cfb3954bfebc704486cb3462e3,Yes,6,5,4,6,6,6,"The AI didn't really have an issue with what to write, just could use a few more ideas tossed in to maybe guide the story in a different direction.",7,6,7,6,80,7,
8/18/2021 7:00:20,ASVRLMDNQBUD9,d080eb9e0389497685a76d4e63148fad,Yes,6,5,4,6,6,5,"At first, the AI had no ideas. After I wrote for awhile though it really picked up and had some good ideas. I don't know if it scans all the writing, or just the last few sentences. But maybe have it scan all the words if it doesn't already. Just an idea, sorry.",5,7,6,7,85,7,"This was a fun story. I promise I'm not crazy, I don't think so anyways haha. It's good to smile sometimes."
8/18/2021 7:25:46,ASVRLMDNQBUD9,8d9a97731918431e8dd6560adb8cd0fa,Yes,7,7,2,7,7,7,"The AI did amazing this time and really followed the story and gave great ideas (even if I changed them a bit). So I have no examples here, or ideas for improvement.",7,7,7,5,75,7,
8/20/2021 3:31:39,ASVRLMDNQBUD9,2d9bcb435a994711829fe6b05f256fdb,Yes,6,6,3,6,7,7,"The AI did not provide many ideas this time around, but the ones it did were good (like mad scientist haha). Maybe provide more ideas.",7,5,7,6,80,7,"Thanks, stay safe and have a great day."
8/20/2021 3:47:47,ASVRLMDNQBUD9,fa039fa4741a4a53a7afa9ed1deac769,Yes,6,2,7,2,2,2,"The AI this time just kept repeating the same suggestions over and over everywhere in the story. Not sure what could improve that. Normally the AI is on point, but not this time unfortunately.",4,3,5,7,95,7,"Thanks, have a a nice day."
8/20/2021 4:23:35,ASVRLMDNQBUD9,ba931f5050e7409ebba26e00d532cc7c,Yes,4,1,7,1,1,1,"The AI just gave the same suggestions over and over, or it just suggested what I had already written. ",2,4,5,7,90,6,Thanks.
8/20/2021 4:37:31,ASVRLMDNQBUD9,b48593a56908434488ca3c140744c642,Yes,7,7,2,7,7,7,The AI had great ideas here and went with the flow of the story amazingly. Impressive this time. ,7,7,7,5,70,7,Thanks.
8/20/2021 5:03:29,ASVRLMDNQBUD9,484eba21615341fab99300bfe20873fb,Yes,7,7,1,7,7,7,This story was fully influenced by the AI. It really guided me what to write about. It flowed really well with some good ideas.,7,7,7,5,70,7,"Stay safe, and have a great day."
8/20/2021 5:34:12,ASVRLMDNQBUD9,61b701c8a98542bb9c1c9682478fdfe6,Yes,6,6,2,6,6,5,The AI did pretty good in giving ideas. My only suggestion is maybe have it add more ideas to the pool of suggestions. Not bad overall though.,7,6,7,6,80,7,
8/20/2021 7:09:34,ASVRLMDNQBUD9,45c57b13f71640fdb17c555a58f2c66b,Yes,7,7,2,7,7,7,"The AI was great here, some of it's idea made me laugh out loud. No need for improvement for this story with the AI.",7,7,7,6,80,7,
8/20/2021 7:23:31,ASVRLMDNQBUD9,a8c30083f77c4b94a0d4e72b4ed25114,Yes,7,7,2,7,7,7,"The AI really gave me some great ideas here, and knew where the story was going. Almost in a kind of creepy way. Hmmm.",7,7,7,7,80,7,"Thanks, and stay safe."
8/31/2021 3:42:16,ASVRLMDNQBUD9,826e515ad8af4f68a59534c15844da37 ,Yes,7,7,1,7,7,7,"This story was mainly the ideas from the AI, and it did a pretty good job. I'm happy with it.",7,7,7,4,60,7,
8/31/2021 4:05:16,ASVRLMDNQBUD9,3a2ebf0908de4181a06d27b93f0ac07c ,Yes,6,6,3,6,7,6,"The AI most of the time had good ideas to expand the story, a few times I used it, sometimes not. Maybe allow the system to provide more ideas at times.",7,7,7,7,80,7,"This is more meant to be a comedy piece. I don't believe any of those conspiracy theories at all. I thought it would be funny to roll all of them into one story. I probably missed a few I could have added though. Still, it was fun."
8/31/2021 4:35:02,ASVRLMDNQBUD9,947065accb8b402c98fb2aa62a497842 ,Yes,7,7,1,7,7,7,"Only once in the beginning, it did not really generate any good ideas. After a few words I typed the problem was solved. The AI helped guide the story fair enough.",7,6,7,7,70,7,
8/31/2021 4:48:55,ASVRLMDNQBUD9,0cdd8e982e894f6aa234227042e12ec3 ,Yes,7,7,1,7,7,7,This pretty much was the AI's story idea. I just ran with it. The AI did great.,7,7,7,4,70,7,
8/31/2021 5:16:34,ASVRLMDNQBUD9,bd4dc28d6e1b469bb4b96239b8fcfef9 ,Yes,7,7,1,7,7,7,"The AI did great in helping me decide what direction to take the story. But a suggestion I just thought of to help out the workers of this task would be possibly if there is every any other batches of this writing work with AI, add a counter so we know how many stories per topic we have written via our IDs. I count them on notepad because I know we can only do 5 per topic, but it would be a huge help in keeping count. No big deal, just an idea though. Thanks.",7,7,7,6,70,7,
8/31/2021 6:21:55,ASVRLMDNQBUD9,0fbf50af937946a1be1ab6e605f91167 ,Yes,7,7,1,7,7,7,"I have to give the AI credit for the main idea in this story. It did well. Only once it tried to write the finishing of the story before I was ready, but that wasn't really an issue for me.",7,7,7,5,65,7,
8/31/2021 7:50:26,ASVRLMDNQBUD9,174bb16d13624281abe2a1bc7e2a7050 ,Yes,7,7,1,7,7,7,"I was smiling as the AI guided the story. Even more when it suggested ""The Illuminati"". That was great, so I went with it. AI did a good job directing my ideas here.",7,7,7,5,70,7,
8/31/2021 8:04:46,ASVRLMDNQBUD9,cf3c59ec3ff64c539da0ee9633dc44cf ,Yes,7,7,1,7,7,7,The AI had some good ideas here. I wish it had a few more though. Maybe less boring ideas. maybe that was just me though.,7,5,7,5,80,7,
9/1/2021 5:57:27,ASVRLMDNQBUD9,f8e0496b35c64e35b500e2034493eb8e ,Yes,6,3,3,5,4,3,"Almost every time, the AI didn't really have any good ideas for the story that were interesting to me. Normally it does, but not this time.",4,4,5,7,90,7,
8/24/2021 2:18:09,AUAAHI7AUJ419,487b5640ef074f349ca6850f92cc46ce,Yes,7,7,3,7,7,6,"A lot of the suggestions were interesting, and a couple had two or three that would have been neat and made it tough to choose. Several of them changed where the story was going so far.  Some of the suggestions that I chose not to use were sort of obvious, like a zombie apocalypse type scenario which would be fun to write and read, but is often seen already. ",6,5,5,3,60,5,
8/27/2021 0:10:27,AUAAHI7AUJ419,b93b7bff90944fa19b65fc0b12b55cd8,Yes,5,6,3,5,5,7,"Some of the suggestions repeated things already in the story or that were already suggested before, or the same after hitting tab again. However, it also exactly predicted the frog. ",6,6,6,5,65,6,
8/24/2021 1:28:39,AZCGF2D7QIO10,c4e852c4b21b4703a485d93b618361cd,Yes,7,7,2,6,7,6,Just keep working on getting better suggestion because they are pretty good now but could be better.,7,7,7,7,80,7,
8/24/2021 1:46:13,AZCGF2D7QIO10,e139a4f9ea0c4ea3b7b3481eea070f29 ,Yes,7,7,1,7,7,7,No improvements needed.,7,7,7,7,70,7,
8/24/2021 2:36:02,AZCGF2D7QIO10,41950f3dbe8c4717b71d57f54c6ae0b7,Yes,7,7,1,7,7,7,The suggestions were great this time.,7,7,7,6,60,7,
8/24/2021 2:54:31,AZCGF2D7QIO10,22a12c79a5914030aea6e0aa6d5edefe,Yes,7,6,1,7,7,7,Nope. Even when I thought the system would not understand what I wanted to write it still found something.,7,7,7,6,80,7,
8/26/2021 0:22:41,AZCGF2D7QIO10,8eb73d4db00044b1bb63808e3365e90c ,Yes,7,5,1,6,7,7,The AI worked really well in this story.,7,7,7,7,70,7,
8/26/2021 1:22:42,AZCGF2D7QIO10,d7a1c8b4a98e4abc8a7236c858fa7ee6,Yes,7,4,2,7,6,7,I didn't use it so much this time. But the AI did help me write better sounding sentences. ,7,7,7,7,85,7,
8/27/2021 2:07:31,AZCGF2D7QIO10,6e886e695d98418e9eaca62a07bcef02,Yes,7,7,1,7,7,7,The suggestions were really good this time.,7,7,7,7,80,7,
8/31/2021 3:03:46,AZCGF2D7QIO10,b36defcb6838467db4486349793492fc,Yes,7,7,1,7,7,7,Some of the sentences were the same but written different.,7,7,7,5,70,7,
8/15/2021 17:30:11,AZLZA0Q87TJZO,7267ada18a784f5089b55427212251b3,Yes,6,7,2,7,7,7,"Some of the suggestions were very close to each other, only varying by a couple of words at times. It would be nice if there were greater variety.",7,7,7,7,75,6,
8/16/2021 7:03:15,AZLZA0Q87TJZO,5bb9fe2145ff4374b3c007f0486bdd0a,Yes,5,3,4,5,4,3,I kept getting suggestions for inserting movie titles with directors. That wasn't really helpful for the story I was writing.,7,5,5,6,90,5,
8/16/2021 8:01:15,AZLZA0Q87TJZO,786e6c194f0a4fd182440d297bfc3b9f,Yes,5,6,3,6,6,7,"This one was pretty good, but I got in a flow and didn't use it as much as I would have otherwise. The suggestions were varied and made sense. I liked the options given to me.",7,7,7,7,90,7,
8/17/2021 12:42:55,AZLZA0Q87TJZO,787875eafca34b36a32a0a4d81c620c1,Yes,7,7,2,7,7,7,It feels out of place to have what looks like advertisements for books in my stories. I'd love to have those removed so better things can take their place.,7,7,7,7,75,7,
8/19/2021 17:05:14,AZLZA0Q87TJZO,9b1d2408672e4e8595c322bc04146995,Yes,7,7,1,7,7,7,"There was one time I was looking for a suggestion and it told me there weren't any! That was a surprise, and it made it a little harder for me to continue.",7,7,7,6,75,7,
8/26/2021 7:37:59,AZZA3J049G7R5,a5dee567f6554c59bb8fafd85f547c22,Yes,7,5,6,7,6,5,"The suggestions this time around was very nice, although I could have wished a better punch line in the end.",7,6,7,7,70,7,thank you!
8/26/2021 7:54:49,AZZA3J049G7R5,8e3031ed15ff4c748daf78f4daff41f9,Yes,7,4,3,6,6,5,"I wrote about something that the other countries was discussing and the United States wasn't on the discussion, but it kept suggesting that the United States was involved in the discussion.",7,7,6,5,80,7,thank you!
8/26/2021 8:23:26,AZZA3J049G7R5,2ced6b82b2c349d2a09e64c35328ecef ,Yes,7,7,2,7,7,7,I expected for a name to be suggested but it did not suggest a name.,7,7,7,5,70,7,"Thank you, that was fun and definitely the story was made up, I love my dad."
8/26/2021 8:37:36,AZZA3J049G7R5,5265ab6df085473795385139bc7f821a,Yes,7,7,1,7,7,7,"I was trying to add another sentence in the end but there were no more suggestions. However, the suggestions this time around were on point and I legitimately laughed out loud on the hashtag suggestion, it was too good.",7,7,7,4,60,7,Thank you!
8/27/2021 7:25:52,AZZA3J049G7R5,d1edc05d6a4a411db965bb9a8adc3339,Yes,7,6,5,7,6,6,"I'm probably nitpicking at this point, but the suggestions were more serious and it did feel like I want to be playful with what I wrote with the sad moments, it was originally going to be ""embarrassing moments"" but turned to sad because the suggestions were serious.",5,6,6,5,80,7,thank you!
8/27/2021 7:42:50,AZZA3J049G7R5,961d4965c2c94d7b98223b2f3c9eb30a ,Yes,7,6,6,3,6,3,"This was a bad story, as I was thrown off with the Goku line and I should have picked a different one.",6,1,7,2,70,7,thank you!
8/27/2021 8:33:48,AZZA3J049G7R5,23b4bbf06990474a9607178c5e4c95a9,Yes,7,7,3,7,7,7,"In one instance, It repeatedly tried the same quote I was trying to generate and would not give other suggestions but that one quote. ""I'm now a giant rat!",7,7,6,6,80,7,thank you as always! I am enjoying these.
8/27/2021 9:09:39,AZZA3J049G7R5,13fc032dba354e1f9a0179becfaa4af4,Yes,7,6,4,7,6,7,It still suggested that JFK was alive even though I already mentioned that they were killed.,7,4,6,6,90,7,thank you as always!
8/27/2021 9:24:21,AZZA3J049G7R5,278af098f2784b7ba22335f356ab854e,Yes,6,6,5,7,7,6,I was trying to get suggestions of how to make the person be the new queen but I did not get any suggestions on it,6,6,7,6,80,7,thank you as always!
8/27/2021 9:57:22,AZZA3J049G7R5,185c4ee8dbc948fca5a86b7273676420,Yes,7,7,3,7,7,6,The AI suggested that the pigs have no family nor brothers and sisters but he clearly has so that was a wrong set of suggestions.,7,7,6,6,80,7,thank you as always!
8/27/2021 10:22:20,AZZA3J049G7R5,92108d50d38647278d97f96a4364e9b1,Yes,7,7,3,6,6,7,"I tried to go to the bee spy route, but it kept saying some medieval suggestions still, so that was a bit disappointing ",7,6,6,7,85,7,thank you!
8/27/2021 10:57:01,AZZA3J049G7R5,308df34d38ce447a957e540a6cde21c7,Yes,7,7,1,7,7,7,"Probably around the second paragraph it hasn't still caught on that I was focusing on Mr. Vaughn, and it kept suggesting about details about Matt Damon. But I was very impressed about the suggestion with the 99% alien, it was scary how good the suggestion was. I was really going for that.",6,7,7,3,60,7,thank you as always!
8/27/2021 11:16:34,AZZA3J049G7R5,b0713959bffc46e893715684d793a109,Yes,5,6,6,3,3,5,"The AI continously suggested Japan and no other countries, unless I specified a continent.",5,2,5,5,90,7,thank you as always!
8/30/2021 7:08:24,AZZA3J049G7R5,41ffccaa38ce49639429028d4cc1f1e8,Yes,6,3,7,5,3,3,"I couldn't pinpoint something this time, but probably because I had a story in mind so whatever the AI recommends they just wouldn't fit with my story. I was trying to think of any suggestions that the dad will say in the end about finding his daughter but it did not recommend any good one.",6,7,4,7,90,7,thank you!
